callback,white,job,firm
0,0,1484,59
0,0,1484,59
0,1,1484,59
0,1,1484,59
0,0,1484,59
0,0,1484,59
0,1,1484,59
0,1,1485,67
0,0,1485,67
0,0,1485,67
1,1,1485,67
0,0,1485,67
0,1,1485,67
0,1,1485,67
0,0,1485,67
0,1,1486,67
0,0,1486,67
0,0,1486,67
0,1,1486,67
0,0,1486,67
0,1,1486,67
0,0,1486,67
0,1,1486,67
0,1,1487,67
0,0,1487,67
0,0,1487,67
0,1,1487,67
0,1,1487,67
0,0,1487,67
0,1,1487,67
0,0,1487,67
0,1,1488,67
0,0,1488,67
0,0,1488,67
0,1,1488,67
0,1,1488,67
0,0,1488,67
0,0,1488,67
0,1,1488,67
0,1,1489,67
0,0,1489,67
0,0,1489,67
1,1,1489,67
0,0,1489,67
1,1,1489,67
1,1,1489,67
0,0,1489,67
0,1,1490,67
0,0,1490,67
0,0,1490,67
0,1,1490,67
0,1,1490,67
0,0,1490,67
0,0,1490,67
0,1,1490,67
0,0,1491,67
0,1,1491,67
0,1,1491,67
0,0,1491,67
0,0,1491,67
0,1,1491,67
0,1,1491,67
0,0,1491,67
1,0,1492,67
1,1,1492,67
0,1,1492,67
1,0,1492,67
1,0,1492,67
1,1,1492,67
0,0,1493,67
1,1,1493,67
0,1,1493,67
0,0,1493,67
0,0,1493,67
0,1,1493,67
0,1,1493,67
0,0,1493,67
0,0,1494,67
0,1,1494,67
0,0,1494,67
0,1,1494,67
0,0,1494,67
0,1,1494,67
0,0,1494,67
0,1,1494,67
0,0,1495,67
0,1,1495,67
0,0,1495,67
0,1,1495,67
0,1,1495,67
0,0,1495,67
0,0,1495,67
0,1,1495,67
0,1,1496,67
0,0,1496,67
0,0,1496,67
0,1,1496,67
0,0,1496,67
0,1,1496,67
0,1,1496,67
0,0,1496,67
0,0,1497,67
0,1,1497,67
0,0,1497,67
0,1,1497,67
0,0,1497,67
0,1,1497,67
0,1,1497,67
0,0,1497,67
0,0,1498,67
0,1,1498,67
0,1,1498,67
0,0,1498,67
0,0,1498,67
0,1,1498,67
0,1,1498,67
0,0,1498,67
0,1,1499,67
0,0,1499,67
0,1,1499,67
0,0,1499,67
1,1,1499,67
0,0,1499,67
1,0,1499,67
0,1,1499,67
0,1,1500,67
0,0,1500,67
0,1,1500,67
0,0,1500,67
0,1,1500,67
0,0,1500,67
0,0,1500,67
0,1,1500,67
1,1,1501,67
0,0,1501,67
1,1,1501,67
0,0,1501,67
1,1,1501,67
0,0,1501,67
0,1,1501,67
1,0,1501,67
0,1,1502,67
0,0,1502,67
0,1,1502,67
0,0,1502,67
0,0,1502,67
0,1,1502,67
0,1,1502,67
0,0,1502,67
0,0,1503,67
0,1,1503,67
0,0,1503,67
0,1,1503,67
0,1,1503,67
0,0,1503,67
0,1,1503,67
0,0,1503,67
1,0,1504,67
1,1,1504,67
0,1,1504,67
1,0,1504,67
0,1,1504,67
0,0,1504,67
0,0,1504,67
0,1,1504,67
0,1,1505,67
0,0,1505,67
0,1,1505,67
0,0,1505,67
0,1,1505,67
0,0,1505,67
0,1,1505,67
1,0,1505,67
0,0,1506,67
0,1,1506,67
0,1,1506,67
0,0,1506,67
0,1,1506,67
0,0,1506,67
0,0,1506,67
0,1,1506,67
0,1,1507,67
0,0,1507,67
0,1,1507,67
0,0,1507,67
0,0,1507,67
0,1,1507,67
0,0,1507,67
0,1,1507,67
0,0,1508,67
0,1,1508,67
0,1,1508,67
0,0,1508,67
0,0,1508,67
0,1,1508,67
0,0,1508,67
0,1,1508,67
0,1,1509,67
0,0,1509,67
0,1,1509,67
0,0,1509,67
0,0,1509,67
0,1,1509,67
0,1,1509,67
0,0,1509,67
0,1,1510,68
0,0,1510,68
0,0,1510,68
0,1,1510,68
0,0,1510,68
0,1,1510,68
0,0,1510,68
0,1,1510,68
1,1,1511,53
1,0,1511,53
1,0,1511,53
1,1,1511,53
0,0,1511,53
0,1,1511,53
0,1,1511,53
0,0,1511,53
0,1,1512,53
0,0,1512,53
0,1,1512,53
0,0,1512,53
0,0,1512,53
0,1,1512,53
0,0,1512,53
0,1,1512,53
0,1,1513,53
0,0,1513,53
0,1,1513,53
0,0,1513,53
0,1,1513,53
0,0,1513,53
0,1,1513,53
0,0,1513,53
0,1,1514,53
0,0,1514,53
0,0,1514,53
0,1,1514,53
0,1,1514,53
0,0,1514,53
0,0,1514,53
0,1,1514,53
0,1,1515,53
0,0,1515,53
0,1,1515,53
0,0,1515,53
0,1,1515,53
0,0,1515,53
0,1,1515,53
0,0,1515,53
0,1,1516,68
0,0,1516,68
0,1,1516,68
0,0,1516,68
0,0,1516,68
0,1,1516,68
0,1,1516,68
0,0,1516,68
0,1,1517,68
0,0,1517,68
0,0,1517,68
0,1,1517,68
0,0,1517,68
0,1,1517,68
0,1,1517,68
0,0,1517,68
0,1,1518,68
0,0,1518,68
0,1,1518,68
0,0,1518,68
0,0,1518,68
0,1,1518,68
0,0,1518,68
0,1,1518,68
1,0,1519,68
0,1,1519,68
0,0,1519,68
1,1,1519,68
1,1,1519,68
0,0,1519,68
0,0,1519,68
1,1,1519,68
0,0,1520,68
0,1,1520,68
0,1,1520,68
0,0,1520,68
0,0,1520,68
0,1,1520,68
0,0,1520,68
0,1,1520,68
0,1,1521,68
0,0,1521,68
0,1,1521,68
0,0,1521,68
0,0,1521,68
0,1,1521,68
0,1,1521,68
0,0,1521,68
0,1,1522,68
0,0,1522,68
0,0,1522,68
0,1,1522,68
0,0,1522,68
0,1,1522,68
0,1,1522,68
0,0,1522,68
0,1,1523,68
1,0,1523,68
0,1,1523,68
0,0,1523,68
0,1,1523,68
0,0,1523,68
0,0,1523,68
0,1,1523,68
0,1,1524,68
0,0,1524,68
0,1,1524,68
0,0,1524,68
0,1,1524,68
0,0,1524,68
0,1,1525,68
0,0,1525,68
0,1,1525,68
0,0,1525,68
0,0,1525,68
0,1,1525,68
0,0,1525,68
0,1,1525,68
0,0,1526,68
0,1,1526,68
0,1,1526,68
0,0,1526,68
0,0,1526,68
0,1,1526,68
0,0,1527,68
0,1,1527,68
0,0,1527,68
0,1,1527,68
0,0,1527,68
0,1,1527,68
0,1,1527,68
0,0,1527,68
0,1,1528,68
0,0,1528,68
0,0,1528,68
0,1,1528,68
0,1,1528,68
0,0,1528,68
0,1,1528,68
0,0,1528,68
0,1,1529,68
0,0,1529,68
0,1,1529,68
0,0,1529,68
0,1,1529,68
0,0,1529,68
0,1,1529,68
0,0,1529,68
0,1,1530,68
0,0,1530,68
0,0,1530,68
0,1,1530,68
0,1,1530,68
0,0,1530,68
0,1,1530,68
0,0,1530,68
0,0,1531,68
0,1,1531,68
0,1,1531,68
0,0,1531,68
0,1,1531,68
0,0,1531,68
0,0,1531,68
0,1,1531,68
1,1,1532,68
0,0,1532,68
0,1,1532,68
0,0,1532,68
1,1,1532,68
0,0,1532,68
0,1,1532,68
0,0,1532,68
0,1,1533,68
0,0,1533,68
0,1,1533,68
0,0,1533,68
0,0,1533,68
0,1,1533,68
0,0,1534,68
0,1,1534,68
0,0,1534,68
1,0,1535,68
0,1,1535,68
0,0,1535,68
0,1,1535,68
1,1,1535,68
0,0,1535,68
0,1,1535,68
0,0,1535,68
0,1,1536,68
0,0,1536,68
0,1,1536,68
0,0,1536,68
0,0,1536,68
0,1,1536,68
0,1,1536,68
0,0,1536,68
1,0,1537,68
1,1,1537,68
0,0,1538,68
0,1,1538,68
0,1,1538,68
0,0,1538,68
0,0,1538,68
0,1,1538,68
0,1,1538,68
0,0,1538,68
0,1,1539,68
0,0,1539,68
0,0,1539,68
0,1,1539,68
0,0,1539,68
0,1,1539,68
0,0,1539,68
1,1,1539,68
0,1,1540,68
0,0,1540,68
0,0,1540,68
0,1,1540,68
0,0,1540,68
0,1,1540,68
0,1,1540,68
0,0,1540,68
0,1,1541,59
0,0,1541,59
0,1,1541,59
0,0,1541,59
0,0,1541,59
0,1,1541,59
0,0,1541,59
0,1,1541,59
0,1,1542,70
0,0,1542,70
0,0,1542,70
0,1,1542,70
0,0,1542,70
0,1,1542,70
0,1,1542,70
0,0,1542,70
0,0,1543,70
0,1,1543,70
0,0,1543,70
0,1,1543,70
0,1,1543,70
0,0,1543,70
0,0,1543,70
0,1,1543,70
0,0,1544,70
0,1,1544,70
0,1,1544,70
0,0,1544,70
0,1,1544,70
0,0,1544,70
0,1,1544,70
0,0,1544,70
0,1,1545,70
0,0,1545,70
0,0,1545,70
0,1,1545,70
0,1,1545,70
0,0,1545,70
0,0,1545,70
0,1,1545,70
0,0,1546,70
0,1,1546,70
0,1,1546,70
0,0,1546,70
0,0,1546,70
0,1,1546,70
0,0,1546,70
0,1,1546,70
0,1,1547,70
0,0,1547,70
0,1,1547,70
0,0,1547,70
0,1,1547,70
0,0,1547,70
0,1,1547,70
0,0,1547,70
0,1,1548,70
0,0,1548,70
0,1,1548,70
0,0,1548,70
0,0,1548,70
0,1,1548,70
0,1,1548,70
0,0,1548,70
0,0,1549,70
0,1,1549,70
0,1,1549,70
0,0,1549,70
0,0,1549,70
0,1,1549,70
0,1,1549,70
0,0,1549,70
0,1,1550,70
0,0,1550,70
0,0,1550,70
0,1,1550,70
0,0,1550,70
0,1,1550,70
0,0,1550,70
0,1,1550,70
0,0,1551,70
0,1,1551,70
0,0,1551,70
0,1,1551,70
0,0,1551,70
0,1,1551,70
0,0,1551,70
0,1,1551,70
0,1,1552,70
0,0,1552,70
0,0,1552,70
0,1,1552,70
0,0,1552,70
0,1,1552,70
0,0,1552,70
0,1,1552,70
0,0,1553,70
0,1,1553,70
0,1,1553,70
0,0,1553,70
0,0,1553,70
0,1,1553,70
0,1,1553,70
0,0,1553,70
0,0,1554,70
0,1,1554,70
0,0,1554,70
0,1,1554,70
0,0,1554,70
0,1,1554,70
0,1,1555,70
0,0,1555,70
0,0,1555,70
0,1,1555,70
0,1,1555,70
0,0,1555,70
0,1,1555,70
0,0,1555,70
0,1,1556,70
0,0,1556,70
0,1,1556,70
0,0,1556,70
0,1,1556,70
0,0,1556,70
0,1,1556,70
0,0,1556,70
0,0,1557,70
0,1,1557,70
0,0,1557,70
0,1,1557,70
0,0,1557,70
0,1,1557,70
0,0,1557,70
0,1,1557,70
0,1,1558,70
0,0,1558,70
0,1,1558,70
0,0,1558,70
0,1,1558,70
0,0,1558,70
0,1,1558,70
0,0,1558,70
0,1,1559,70
0,0,1559,70
0,1,1559,70
0,0,1559,70
0,0,1559,70
0,1,1559,70
0,1,1559,70
0,0,1559,70
0,0,1560,70
0,1,1560,70
0,1,1560,70
0,1,1560,70
0,0,1560,70
0,0,1560,70
0,1,1560,70
0,1,1561,70
0,0,1561,70
0,1,1561,70
0,0,1561,70
0,0,1561,70
0,1,1561,70
0,0,1561,70
0,1,1561,70
0,0,1562,70
0,1,1562,70
0,1,1562,70
0,0,1562,70
0,0,1562,70
0,1,1562,70
0,1,1562,70
0,0,1562,70
0,1,1563,70
0,0,1563,70
0,0,1563,70
0,1,1563,70
0,1,1563,70
0,0,1563,70
0,1,1563,70
0,0,1563,70
1,0,1564,70
0,1,1564,70
0,1,1564,70
1,0,1564,70
0,1,1564,70
1,0,1564,70
1,1,1565,70
0,0,1565,70
1,0,1565,70
0,1,1565,70
0,1,1565,70
1,0,1565,70
1,1,1565,70
1,0,1565,70
1,1,1566,70
1,0,1566,70
1,0,1566,70
1,1,1566,70
1,1,1566,70
1,0,1566,70
0,0,1566,70
1,1,1566,70
0,0,1567,69
0,1,1567,69
0,1,1567,69
0,0,1567,69
0,1,1567,69
0,0,1567,69
0,1,1567,69
0,0,1567,69
0,1,1568,66
0,0,1568,66
0,1,1568,66
0,0,1568,66
0,0,1568,66
0,1,1568,66
0,0,1568,66
0,1,1568,66
0,0,1569,66
0,1,1569,66
0,1,1569,66
0,0,1569,66
0,0,1569,66
0,1,1569,66
0,1,1569,66
0,0,1569,66
0,0,1570,66
0,1,1570,66
0,0,1570,66
0,1,1570,66
0,1,1570,66
0,0,1570,66
0,0,1570,66
0,1,1570,66
0,0,1571,66
0,1,1571,66
0,0,1571,66
0,1,1571,66
0,1,1571,66
0,0,1571,66
0,1,1571,66
0,0,1571,66
0,1,1572,66
0,0,1572,66
0,1,1572,66
0,0,1572,66
0,0,1572,66
0,1,1572,66
0,0,1573,66
0,1,1573,66
0,1,1574,66
0,0,1574,66
0,0,1575,66
1,1,1575,66
0,0,1575,66
1,1,1575,66
1,0,1575,66
1,1,1575,66
1,0,1575,66
1,1,1575,66
0,1,1576,66
0,0,1576,66
0,1,1576,66
0,0,1576,66
0,0,1576,66
0,1,1576,66
0,0,1576,66
0,1,1576,66
0,1,1577,66
0,0,1577,66
0,1,1577,66
0,0,1577,66
0,0,1577,66
0,1,1577,66
0,0,1577,66
0,1,1577,66
0,0,1578,66
0,1,1578,66
0,1,1578,66
0,0,1578,66
0,0,1578,66
0,1,1578,66
0,1,1578,66
0,0,1578,66
0,1,1579,66
0,0,1579,66
0,0,1579,66
0,1,1579,66
0,0,1579,66
0,1,1579,66
0,0,1579,66
0,1,1579,66
0,1,1580,66
0,0,1580,66
0,0,1580,66
0,1,1580,66
0,0,1580,66
0,1,1580,66
0,0,1580,66
0,1,1580,66
0,1,1581,66
0,0,1581,66
0,0,1581,66
0,1,1581,66
0,1,1581,66
0,0,1581,66
0,1,1581,66
0,0,1581,66
0,0,1582,66
0,1,1583,66
0,0,1583,66
0,1,1583,66
0,0,1583,66
1,0,1584,66
0,1,1585,66
0,0,1585,66
1,1,1585,66
1,0,1585,66
1,1,1585,66
1,0,1585,66
1,0,1585,66
1,1,1585,66
0,1,1586,66
0,0,1586,66
0,1,1586,66
0,0,1586,66
0,0,1586,66
0,1,1586,66
0,0,1586,66
0,1,1586,66
0,0,1587,66
0,1,1587,66
0,1,1587,66
0,0,1587,66
0,0,1587,66
0,1,1587,66
0,1,1587,66
0,0,1587,66
0,0,1588,66
1,1,1588,66
0,1,1588,66
0,0,1588,66
0,1,1588,66
0,0,1588,66
0,0,1588,66
0,1,1588,66
1,1,1589,66
0,0,1589,66
1,0,1589,66
0,1,1589,66
1,0,1589,66
0,1,1589,66
0,0,1589,66
0,1,1589,66
1,1,1590,66
1,0,1590,66
1,0,1590,66
0,1,1590,66
1,1,1590,66
1,0,1590,66
1,0,1590,66
1,1,1590,66
0,1,1591,53
0,0,1591,53
0,1,1591,53
0,0,1591,53
0,0,1591,53
0,1,1591,53
0,1,1591,53
0,0,1591,53
0,0,1592,53
0,1,1592,53
0,0,1592,53
0,1,1592,53
0,1,1592,53
0,0,1592,53
0,0,1592,53
0,1,1592,53
1,1,1593,53
0,0,1593,53
0,1,1593,53
0,0,1593,53
0,1,1593,53
0,0,1593,53
0,1,1593,53
0,0,1593,53
0,0,1594,53
0,1,1594,53
0,1,1594,53
0,0,1594,53
0,1,1594,53
0,0,1594,53
0,1,1594,53
0,0,1594,53
0,1,1595,53
0,0,1595,53
0,1,1595,53
0,0,1595,53
0,0,1595,53
0,1,1595,53
0,0,1595,53
0,1,1595,53
0,1,1596,53
0,0,1596,53
1,0,1596,53
1,1,1596,53
1,0,1596,53
1,1,1596,53
1,1,1596,53
1,0,1596,53
0,0,1597,53
0,1,1597,53
0,1,1597,53
0,0,1597,53
0,1,1597,53
0,0,1597,53
0,1,1597,53
0,0,1597,53
0,0,1598,53
0,1,1598,53
0,0,1598,53
0,1,1598,53
0,0,1598,53
0,1,1598,53
0,0,1598,53
0,1,1598,53
0,0,1599,53
0,1,1599,53
0,0,1599,53
0,1,1599,53
0,0,1599,53
0,1,1599,53
0,1,1599,53
0,0,1600,71
0,1,1600,71
0,0,1600,71
0,1,1600,71
0,0,1600,71
0,1,1600,71
0,0,1600,71
0,1,1600,71
0,0,1601,54
0,1,1601,54
0,1,1601,54
1,0,1601,54
0,1,1601,54
0,0,1601,54
0,1,1601,54
0,0,1601,54
0,0,1602,54
0,1,1602,54
0,0,1602,54
0,1,1602,54
0,0,1602,54
0,1,1602,54
0,0,1602,54
0,1,1602,54
0,0,1603,54
0,1,1603,54
0,0,1603,54
0,1,1603,54
0,1,1603,54
0,0,1603,54
0,1,1603,54
0,0,1603,54
0,1,1604,53
0,0,1604,53
0,1,1604,53
0,0,1604,53
0,0,1604,53
0,1,1604,53
0,0,1604,53
0,1,1604,53
0,1,1605,53
0,0,1605,53
0,1,1605,53
0,0,1605,53
0,1,1605,53
0,0,1605,53
0,0,1605,53
0,1,1605,53
0,0,1606,53
0,1,1606,53
0,1,1606,53
0,0,1606,53
0,1,1606,53
0,0,1606,53
0,1,1606,53
0,0,1606,53
1,1,1607,53
0,0,1607,53
0,0,1607,53
0,1,1607,53
0,0,1607,53
0,1,1607,53
0,1,1607,53
0,0,1607,53
0,1,1608,53
0,0,1608,53
0,1,1608,53
0,0,1608,53
0,1,1608,53
0,0,1608,53
0,1,1608,53
0,0,1608,53
1,1,1609,54
0,0,1609,54
0,1,1609,54
0,0,1609,54
0,0,1609,54
0,1,1609,54
0,1,1609,54
0,1,1610,54
0,0,1610,54
0,1,1610,54
0,0,1610,54
0,0,1610,54
0,1,1610,54
0,1,1611,69
0,0,1611,69
0,0,1611,69
0,1,1611,69
0,0,1611,69
0,1,1611,69
1,1,1611,69
0,0,1611,69
0,1,1612,69
0,0,1612,69
0,1,1612,69
0,0,1612,69
0,1,1612,69
0,0,1612,69
0,1,1613,69
0,0,1613,69
0,1,1613,69
0,0,1613,69
0,0,1614,69
0,1,1614,69
0,1,1614,69
0,0,1614,69
0,0,1614,69
0,1,1614,69
0,0,1614,69
0,1,1614,69
0,1,1615,71
0,0,1615,71
0,0,1615,71
1,1,1615,71
0,1,1615,71
0,0,1615,71
0,1,1615,71
0,0,1615,71
0,0,1616,71
0,1,1616,71
0,0,1616,71
0,1,1616,71
0,1,1616,71
0,0,1616,71
0,1,1616,71
0,0,1616,71
0,0,1617,71
0,1,1617,71
0,0,1617,71
0,1,1617,71
0,0,1618,54
1,1,1618,54
0,1,1618,54
0,0,1618,54
0,0,1618,54
0,1,1618,54
0,0,1619,54
0,1,1619,54
0,1,1619,54
0,0,1619,54
0,0,1619,54
0,1,1619,54
0,1,1620,54
0,0,1620,54
0,0,1620,54
0,1,1620,54
0,1,1620,54
0,0,1620,54
0,1,1620,54
0,0,1620,54
0,1,1621,54
0,0,1621,54
0,0,1621,54
0,1,1621,54
0,1,1621,54
0,0,1621,54
1,1,1622,54
1,0,1622,54
0,0,1622,54
1,1,1622,54
1,1,1622,54
1,0,1622,54
0,0,1622,54
0,1,1622,54
1,1,1623,54
1,0,1623,54
0,1,1623,54
0,0,1623,54
0,0,1623,54
0,1,1623,54
0,1,1623,54
0,0,1623,54
0,0,1624,71
1,1,1624,71
0,0,1624,71
0,1,1624,71
0,1,1624,71
0,0,1624,71
0,1,1624,71
0,0,1624,71
0,1,1625,71
0,0,1625,71
0,1,1625,71
0,0,1625,71
1,0,1625,71
0,1,1625,71
1,1,1625,71
1,0,1625,71
0,1,1626,71
0,0,1626,71
0,0,1626,71
0,1,1626,71
0,0,1626,71
1,1,1626,71
0,1,1626,71
0,0,1626,71
0,1,1627,71
0,0,1627,71
0,0,1627,71
0,1,1627,71
0,0,1627,71
0,1,1627,71
0,0,1627,71
0,1,1627,71
0,0,1628,71
0,1,1628,71
0,0,1628,71
0,1,1628,71
1,1,1629,71
1,0,1629,71
1,0,1629,71
1,1,1629,71
1,0,1629,71
1,1,1629,71
1,1,1629,71
1,0,1629,71
0,1,1630,71
0,0,1630,71
0,1,1630,71
0,0,1630,71
0,0,1630,71
0,1,1630,71
0,0,1630,71
0,1,1630,71
0,1,1631,71
0,0,1631,71
0,0,1631,71
0,1,1631,71
0,0,1631,71
0,1,1631,71
0,0,1632,71
0,1,1632,71
0,0,1632,71
0,1,1632,71
0,1,1633,71
0,0,1633,71
0,1,1633,71
0,0,1633,71
0,0,1633,71
0,1,1633,71
0,1,1633,71
0,0,1633,71
0,1,1634,71
0,0,1634,71
0,0,1635,71
1,1,1635,71
0,0,1635,71
1,1,1635,71
0,1,1635,71
1,0,1635,71
0,1,1635,71
1,0,1636,71
1,1,1636,71
1,1,1636,71
1,0,1636,71
1,1,1636,71
0,0,1636,71
1,0,1636,71
1,1,1636,71
1,1,1637,71
0,0,1637,71
0,0,1637,71
0,1,1637,71
0,0,1637,71
0,1,1637,71
0,1,1637,71
1,0,1637,71
0,0,1638,71
0,1,1638,71
1,1,1638,71
1,0,1638,71
0,0,1638,71
0,1,1638,71
0,1,1638,71
0,0,1638,71
1,1,1639,71
1,0,1639,71
0,0,1639,71
0,1,1639,71
0,0,1639,71
0,1,1639,71
0,0,1639,71
0,1,1639,71
1,1,1640,71
1,0,1640,71
1,0,1640,71
1,1,1640,71
1,0,1640,71
1,1,1640,71
1,1,1640,71
1,0,1640,71
0,1,1641,71
0,0,1641,71
0,1,1641,71
0,0,1641,71
0,1,1641,71
0,0,1641,71
0,1,1641,71
0,0,1641,71
0,1,1642,71
0,0,1642,71
0,1,1642,71
0,0,1642,71
0,0,1642,71
0,1,1642,71
0,1,1642,71
0,0,1642,71
0,0,1643,69
0,1,1643,69
0,1,1644,69
0,0,1644,69
0,0,1644,69
0,1,1644,69
0,0,1644,69
0,1,1644,69
0,0,1644,69
0,1,1644,69
0,1,1645,69
0,0,1645,69
0,1,1645,69
0,0,1645,69
0,1,1645,69
0,0,1645,69
0,0,1645,69
0,1,1645,69
0,1,1646,69
0,0,1646,69
0,1,1646,69
0,0,1646,69
0,0,1647,69
0,1,1647,69
0,1,1647,69
0,0,1647,69
0,0,1648,69
0,1,1648,69
0,1,1648,69
0,0,1648,69
0,1,1649,69
0,0,1649,69
0,0,1649,69
0,1,1649,69
0,0,1650,69
0,1,1650,69
0,0,1650,69
0,1,1650,69
0,1,1651,69
0,0,1651,69
0,0,1651,69
0,1,1651,69
0,1,1651,69
0,0,1651,69
0,1,1651,69
0,0,1651,69
0,0,1652,69
0,1,1652,69
0,1,1652,69
0,0,1652,69
0,0,1652,69
0,1,1652,69
0,1,1652,69
0,0,1652,69
0,1,1653,69
0,0,1653,69
0,0,1653,69
0,1,1653,69
0,0,1654,69
0,1,1654,69
0,1,1654,69
0,0,1654,69
0,0,1655,69
0,1,1655,69
0,0,1655,69
0,1,1655,69
0,0,1656,69
0,1,1656,69
0,0,1656,69
0,1,1656,69
0,1,1656,69
0,0,1656,69
1,1,1657,69
1,0,1657,69
1,0,1657,69
1,1,1657,69
0,0,1657,69
0,1,1657,69
0,1,1657,69
0,0,1657,69
0,0,1658,69
0,1,1658,69
0,1,1658,69
0,0,1658,69
0,1,1658,69
0,0,1658,69
0,1,1659,69
0,0,1659,69
0,1,1659,69
0,0,1659,69
0,0,1659,69
0,1,1659,69
0,1,1660,69
0,0,1660,69
0,0,1660,69
0,1,1660,69
0,1,1661,69
0,0,1661,69
0,0,1661,69
0,1,1661,69
0,0,1662,69
0,1,1662,69
0,1,1662,69
0,0,1662,69
0,0,1663,54
0,1,1663,54
0,0,1663,54
0,1,1663,54
0,0,1664,54
0,1,1664,54
0,1,1664,54
0,0,1664,54
0,1,1664,54
0,0,1664,54
0,1,1664,54
0,0,1664,54
0,0,1665,54
0,1,1665,54
1,1,1665,54
0,0,1665,54
0,0,1665,54
0,1,1665,54
0,1,1665,54
0,0,1665,54
0,0,1666,54
0,1,1666,54
0,0,1666,54
0,1,1666,54
0,0,1667,54
0,1,1667,54
0,0,1667,54
0,1,1667,54
0,1,1667,54
0,0,1667,54
0,0,1668,54
0,1,1668,54
0,1,1668,54
0,0,1668,54
0,0,1668,54
0,1,1668,54
1,0,1669,54
1,1,1669,54
1,0,1669,54
1,1,1669,54
1,0,1669,54
1,1,1669,54
0,1,1669,54
0,0,1669,54
0,0,1670,54
0,1,1670,54
0,1,1670,54
0,0,1670,54
0,1,1670,54
0,0,1670,54
0,1,1670,54
0,0,1670,54
0,0,1671,64
0,1,1671,64
0,0,1671,64
0,1,1671,64
0,1,1672,63
0,0,1672,63
0,0,1672,63
0,1,1672,63
1,1,1672,63
0,0,1672,63
1,0,1672,63
0,1,1672,63
0,1,1673,71
1,0,1673,71
1,1,1673,71
1,0,1673,71
0,1,1673,71
1,0,1673,71
0,0,1673,71
0,1,1673,71
1,1,1674,71
0,0,1674,71
1,0,1674,71
0,1,1674,71
0,0,1674,71
0,1,1674,71
0,1,1674,71
0,0,1674,71
0,1,1675,63
0,0,1675,63
0,1,1675,63
0,0,1675,63
0,1,1675,63
0,0,1675,63
0,0,1675,63
0,1,1675,63
0,1,1676,64
0,0,1676,64
0,0,1676,64
0,1,1676,64
0,0,1676,64
0,1,1676,64
0,1,1676,64
0,0,1676,64
0,1,1677,64
0,0,1677,64
0,1,1677,64
0,0,1677,64
0,0,1677,64
0,1,1677,64
0,0,1677,64
0,1,1677,64
0,1,1678,64
0,0,1678,64
0,0,1678,64
0,1,1678,64
0,1,1678,64
0,0,1678,64
0,1,1679,64
0,0,1679,64
0,1,1679,64
0,0,1679,64
0,1,1680,64
0,0,1680,64
1,0,1680,64
1,1,1680,64
0,0,1680,64
0,1,1680,64
1,1,1680,64
1,0,1680,64
0,1,1681,64
0,0,1681,64
0,0,1681,64
0,1,1681,64
0,0,1681,64
0,1,1681,64
0,0,1681,64
0,1,1681,64
0,0,1682,64
0,1,1682,64
0,0,1682,64
0,1,1682,64
0,0,1682,64
0,1,1682,64
0,1,1682,64
0,0,1682,64
0,0,1683,64
0,1,1683,64
0,1,1683,64
0,0,1683,64
0,0,1683,64
0,1,1683,64
0,0,1683,64
0,1,1683,64
0,1,1684,64
0,0,1684,64
0,1,1684,64
0,0,1684,64
0,1,1684,64
0,0,1684,64
0,1,1684,64
0,0,1684,64
0,1,1685,64
0,0,1685,64
0,0,1685,64
0,1,1685,64
0,0,1685,64
0,1,1685,64
0,1,1685,64
0,0,1685,64
0,0,1686,64
1,1,1686,64
0,0,1686,64
0,1,1686,64
1,1,1686,64
1,0,1686,64
1,0,1686,64
0,1,1686,64
0,1,1687,64
0,0,1687,64
0,0,1687,64
0,1,1687,64
0,1,1687,64
0,0,1687,64
0,1,1687,64
0,0,1687,64
0,1,1688,64
0,0,1688,64
0,0,1688,64
0,1,1688,64
0,1,1688,64
0,0,1688,64
0,1,1688,64
0,0,1688,64
0,1,1689,64
0,0,1689,64
0,1,1689,64
0,0,1689,64
0,0,1689,64
0,1,1689,64
0,1,1689,64
0,0,1689,64
0,0,1690,64
0,1,1690,64
0,0,1691,64
0,1,1691,64
0,0,1691,64
0,1,1691,64
0,1,1691,64
0,0,1691,64
0,1,1691,64
0,0,1691,64
0,0,1692,64
0,1,1692,64
0,1,1692,64
0,0,1692,64
0,1,1692,64
0,0,1692,64
0,1,1692,64
0,0,1692,64
0,1,1693,64
0,0,1693,64
0,1,1693,64
0,0,1693,64
0,0,1693,64
0,1,1693,64
0,1,1693,64
0,0,1693,64
0,1,1694,64
0,0,1694,64
0,1,1694,64
0,0,1694,64
0,0,1694,64
0,1,1694,64
0,0,1694,64
0,1,1694,64
0,1,1695,64
0,0,1695,64
1,1,1696,64
1,0,1696,64
1,1,1696,64
0,0,1696,64
1,0,1696,64
0,1,1696,64
0,0,1696,64
0,1,1696,64
0,1,1697,64
0,0,1697,64
0,0,1697,64
0,1,1697,64
0,1,1697,64
0,0,1697,64
0,0,1697,64
0,1,1697,64
0,0,1698,64
0,1,1698,64
0,1,1698,64
0,0,1698,64
0,0,1698,64
0,1,1698,64
0,0,1698,64
0,1,1698,64
0,1,1699,63
0,0,1699,63
0,0,1699,63
0,1,1699,63
0,1,1699,63
0,0,1699,63
0,1,1699,63
0,0,1699,63
0,1,1700,63
0,0,1700,63
0,1,1700,63
0,0,1700,63
0,0,1700,63
0,1,1700,63
0,1,1700,63
0,0,1700,63
0,1,1701,63
0,0,1701,63
